etc	ktp	abbr.	w
and so on	kaj tiel plu	phr. ktp	 w

as possible	kep	abbr. kiel eble plej	s
Dr.	D-ro	abbr.	s
WWW	TTT	abbr. world-wide web	
BC	a.K.	abbr. time 'before Christ'	w
B.C.	a.K.	abbr. time 'before Christ'	w

Mr.	S-ro	abbr. sinjoro	
Mrs.	S-ino	abbr. sinjoro	
